nm0157842	Chip Chinery	{"0": "male"}
nm0736861	Elizabeth Rogers	{"0": "female"}
nm6017945	Dominic Charman	{"0": "male"}
nm0876720	Liam Tuohy	{"0": "male"}
nm0137488	Amanda Carlin	{"0": "female"}
nm0669431	Pippa Pearthree	{"0": "female"}
nm2955942	Ioan Hefin	{"0": "male"}
nm0271134	Yan Feldman	{"0": "male"}
nm0435771	Dastan Khalili	{"0": "male"}
nm0441929	Bruce Katzman	{"0": "male"}
nm7545654	Sheila Eden	{"0": "female"}
nm0399813	Dawn Hudson	{"0": "female"}
nm0448962	Alexandra Kenworthy	{"0": "female"}
nm5463049	Maria Obretin	{"0": "female"}
nm1750524	Melanie Papalia	{"0": "female"}
nm1182496	Yamit Sol	{"0": "female"}
nm0705989	Charlotte Rae	{"0": "female"}
nm1101848	Cesar Gonzalez	{"0": "male"}
nm3314810	Chesley Sullenberger	{"0": "male"}
nm0004138	Vince Corazza	{"0": "male"}
nm0876805	James Tupper	{"0": "male"}
nm0114018	Kevin Dotcom Brown	{"0": "male"}
nm0476369	Richard Kuss	{"0": "male"}
nm4492273	Melissa Harris-Perry	{"0": "female"}
nm0941000	Tim Woodward	{"0": "male"}
nm0023777	Andrew Amador	{"0": "male"}
nm0224955	Carlos Diaz	{"0": "male"}
nm0710243	Claire Rankin	{"0": "female"}
nm0003930	Will Wallace	{"0": "male"}
nm2668086	Ginger Gonzaga	{"0": "female"}
nm2274847	Lauren Ash	{"0": "female"}
nm1035529	Mat Hoffman	{"0": "male"}
nm0042006	Scott Aukerman	{"0": "male"}
nm0219372	Nora Denney	{"0": "female"}
nm0627414	Steve Nevil	{"0": "male"}
nm0168035	Chuck Connors	{"0": "male"}
nm0000994	Raymond Burr	{"0": "male"}
nm0557743	Jordan Masterson	{"0": "male"}
nm0052079	Jennifer Banko	{"0": "female"}
nm0163659	Anthony Clark	{"0": "male"}
nm0476906	Mimi Kuzyk	{"0": "female"}
nm1485871	Ayana O'Shun	{"0": "female"}
nm0467877	Adam Kotz	{"0": "male"}
nm2837751	Taylor James	{"0": "male"}
nm0198970	Sarah Dampf	{"0": "female"}
nm0789615	Bernard Shaw	{"0": "male"}
nm0004928	John Fogerty	{"0": "male"}
nm0551102	Peter Marshall	{"0": "male"}
nm0799989	Michael David Simms	{"0": "male"}
nm0187998	Quentin Crisp	{"0": "male", "2023": "trans woman"}
nm0242803	John Dunn-Hill	{"0": "male"}
nm1581544	Marisol Ramirez	{"0": "female"}
nm0369253	Marcia Haufrecht	{"0": "female"}
nm0255309	Iseluleko Ma'at El 0	{"0": "male"}
nm0005482	John Tesh	{"0": "male"}
nm0204410	D'Mitch Davis	{"0": "male"}
nm0926905	Jeffry Wickham	{"0": "male"}
nm1141714	Adriana Karembeu	{"0": "female"}
nm1966305	Shonali Bhowmik	{"0": "female"}
nm0191259	Bernard Cuffling	{"0": "male"}
nm0277525	Deborah Findlay	{"0": "female"}
nm0373324	Jack Hedley	{"0": "male"}
nm1173786	Austin Lysy	{"0": "male"}
nm4188769	Sarah Hay	{"0": "female"}
nm1167812	Jai Stefan	{"0": "male"}
nm6788912	Sayla de Goede	{"0": "female"}
nm0893207	Louis Venosta	{"0": "male"}
nm0317558	Roland Gift	{"0": "male"}
nm6844615	Alia Seror-O'Neill	{"0": "female"}
nm0457796	Tory Kittles	{"0": "male"}
nm0007082	John Stockwell	{"0": "male"}
nm6965344	Angelique Kenney	{"0": "female"}
nm0888157	Kris Van Damme	{"0": "male"}
nm12284155	Julia Chen Myers	{"0": "female"}
nm1419919	Caroline Correa	{"0": "female"}
nm0512003	Åke Lindman	{"0": "male"}
nm0241602	Denise Dumont	{"0": "female"}
nm1686683	John Clayton	{"0": "male"}
nm0005576	Drea de Matteo	{"0": "female"}
nm0562924	Whitman Mayo	{"0": "male"}
nm0452009	Leleti Khumalo	{"0": "female"}
nm0260603	Boomer Esiason	{"0": "male"}
nm0193607	Troy Curvey Jr.	{"0": "male"}
nm5712643	Carlos Aviles	{"0": "male"}
nm0171078	Jim R. Coleman	{"0": "male"}
nm0140890	Larry Carroll	{"0": "male"}
nm0932369	Katherine Willis	{"0": "female"}
nm0683852	Kevin Pinassi	{"0": "male"}
nm0292735	Fab 5 Freddy	{"0": "male"}
nm0627412	Alex Nevil	{"0": "male"}
nm1638022	Spencer Daniels	{"0": "male"}
nm0021132	Tyrees Allen	{"0": "male"}
nm0732187	Diane Robin	{"0": "female"}
nm2706518	Dah-uh Morrow	{"0": "male"}
nm1352774	Jose Rosete	{"0": "male"}
nm0811824	Ron Soble	{"0": "male"}
nm0188687	Gail Cronauer	{"0": "female"}
nm0241343	Allen Dulles	{"0": "male"}
nm0393890	J. Edgar Hoover	{"0": "male"}
nm0108348	Leonid Brezhnev	{"0": "male"}
nm1273148	Alec Sulkin	{"0": "male"}
nm1530018	Tom Brady	{"0": "male"}
nm1151189	Curtis Stigers	{"0": "male"}
nm1221906	Jessica Szohr	{"0": "female"}
nm1293885	Bobby Moynihan	{"0": "male"}
nm0453994	Jimmy Kimmel	{"0": "male"}
nm6003807	Robert Strange	{"0": "male"}
nm8852246	Nabiyah Be	{"0": "female"}
nm3134938	Nancy Gassner-Clayton	{"0": "female"}
nm8702252	Tenz McCall	{"0": "male"}
nm0000761	Bibi Andersson	{"0": "female"}
nm0373055	Andrew Heckler	{"0": "male"}
nm0110072	Rod Britt	{"0": "male"}
nm0756251	Luis Saguar	{"0": "male"}
nm8850556	Archie Renaux	{"0": "male"}
nm1945289	Armando Leduc	{"0": "male"}
nm0410631	Peter Isacksen	{"0": "male"}
nm0627586	Peter New	{"0": "male"}
nm0352702	Mark Haddigan	{"0": "male"}
nm0135682	Brian Capron	{"0": "male"}
nm0160269	Serge Christiaenssens	{"0": "male"}
nm3218349	War Shazar	{"0": "male"}
nm2889599	Gabriel Freilich	{"0": "male"}
nm0121327	Michael Burgess	{"0": "male"}
nm0199317	Hugh Dane	{"0": "male"}
nm0919363	Chris Weitz	{"0": "male"}
nm1594195	Arkie Reece	{"0": "male"}
nm0505949	Samm Levine	{"0": "male"}
nm0806080	Lala Sloatman	{"0": "female"}
nm0723793	Eric Richard	{"0": "male"}
nm0775623	Pete Schrum	{"0": "male"}
nm1169178	Tian Liang	{"0": "male"}
nm0393427	Hayward Soo Hoo	{"0": "male"}
nm0032552	Vinay Apte	{"0": "male"}
nm0394588	Michael Hordern	{"0": "male"}
nm0792502	Larry Sherman	{"0": "male"}
nm0783269	Robert Sella	{"0": "male"}
nm0223499	Ayesha Dharker	{"0": "female"}
nm0682837	Bonnie Piesse	{"0": "female"}
nm0696216	Fiona Press	{"0": "female"}
nm0396406	Adrian Hough	{"0": "male"}
nm0533920	Mary MacLeod	{"0": "female"}
nm4599260	Katie West	{"0": "female"}
nm1624261	Paul Hunter	{"0": "male"}
nm0905878	Emily Wagner	{"0": "female"}
nm0664243	Christine Pascal	{"0": "female"}
nm0401352	Endre Hules	{"0": "male"}
nm2731219	Michael Ark	{"0": "male"}
nm5647921	Rudy Eisenzopf	{"0": "male"}
nm2955595	Marie Avgeropoulos	{"0": "female"}
nm1363452	Matty Finochio	{"0": "male"}
nm2789663	Savannah Guthrie	{"0": "female"}
nm7592350	Nicholas Velez	{"0": "male"}
nm1254107	Will Wallace	{"0": "male"}
nm0729514	Christian Rivers	{"0": "male"}
nm5895691	Serhat Metin	{"0": "male"}
nm0181067	Bill Corsair	{"0": "male"}
nm0321320	Rudy Giuliani	{"0": "male"}
nm2643935	Brooks Ashmanskas	{"0": "male"}
nm0118371	Joan Juliet Buck	{"0": "female"}
nm0043552	Taliesin Jaffe	{"0": "male"}
nm0575216	Derek Mears	{"0": "male"}
nm4585077	Phillip Chorba	{"0": "male"}
nm4348660	Shiloh Nelson	{"0": "female"}
nm2966488	Josh Pence	{"0": "male"}
nm3317474	Dash Pomerantz	{"0": "male"}
nm0024839	Robert Amico	{"0": "male"}
nm8287501	Emmy Raver-Lampman	{"0": "female"}
nm1638316	Stephanie Sy	{"0": "female"}
nm0689605	Silvio Pollio	{"0": "male"}
nm4881935	Jacob Keohane	{"0": "male"}
nm0517064	Kurt Loder	{"0": "male"}
nm0933505	Hugh Wilson	{"0": "male"}
nm0937239	Tom Wlaschiha	{"0": "male"}
nm5636183	Jordan A. Nash	{"0": "male"}
nm0110514	Bill Brochtrup	{"0": "male"}
nm0230058	Ali Afshar	{"0": "male"}
nm0873684	Charlie Trotter	{"0": "male"}
nm0713191	Martin Rayner	{"0": "male"}
nm0182615	Sue Costello	{"0": "female"}
nm0004349	Kam Heskin	{"0": "female"}
nm0266802	Al Fann	{"0": "male"}
nm0056593	Gianfranco Barra	{"0": "male"}
nm0702759	Marco Quaglia	{"0": "male"}
nm0264763	Alessandro Fabrizi	{"0": "male"}
nm2256122	Eric Kofi Abrefa	{"0": "male"}
nm0311816	Linda Gehringer	{"0": "female"}
nm0440885	John Kassir	{"0": "male"}
nm8651153	Manny Spero	{"0": "male"}
nm3026487	Jennifer Kim	{"0": "female"}
nm1565034	Prue Lewarne	{"0": "female"}
nm0947044	Susan Yeagley	{"0": "female"}
nm0606862	Phil Morris	{"0": "male"}
nm5011531	Kirill Nikiforov	{"0": "male"}
nm0429432	Walter Jones	{"0": "male"}
nm3142880	Laura-Leigh	{"0": "female"}
nm1654820	Brett Gentile	{"0": "male"}
nm0885282	Bullet Valmont	{"0": "male"}
nm1013044	Drake	{"0": "male"}
nm0203935	Rita Davies	{"0": "female"}
nm0784815	Daniel Sauli	{"0": "male"}
nm1638321	Maya Hawke	{"0": "female"}
nm2046894	Matthew Tennyson	{"0": "male"}
nm1766456	Matthew Flynn	{"0": "male"}
nm0038099	Nina Arvesen	{"0": "female"}
nm1049593	Bruce Bruce	{"0": "male"}
nm0255475	Eric Elmosnino	{"0": "male"}
nm0472377	Chad Krowchuk	{"0": "male"}
nm0585429	Tracy Middendorf	{"0": "female"}
nm2919349	Ross Britz	{"0": "male"}
nm2189125	Lana Titov	{"0": "female"}
nm0598241	Sophie Monk	{"0": "female"}
nm1574234	Lorraine Nicholson	{"0": "female"}
nm0178997	Frank Coraci	{"0": "male"}
nm0510586	Pik Sen Lim	{"0": "female"}
nm3664502	Kae Alexander	{"0": "female"}
nm9237259	Nicole Peters	{"0": "female"}
nm1371941	Olivia Sandoval	{"0": "female"}
nm1283912	Alfredo Narciso	{"0": "male"}
nm2056385	Karl Thaning	{"0": "male"}
nm0160542	Bostin Christopher	{"0": "male"}
nm0577549	Jill-Michele Meleán	{"0": "female"}
nm4477795	Belinda Owino	{"0": "female"}
nm0276055	Syd Field	{"0": "male"}
nm0766354	Joe Satriani	{"0": "male"}
nm1836858	Alicen Holden	{"0": "female"}
nm0002127	Mariska Hargitay	{"0": "female"}
nm1829829	Matt Purdy	{"0": "male"}
nm0000026	Cary Grant	{"0": "male"}
nm8582283	Josiah Cross	{"0": "male"}
nm3238725	Sophia Bui	{"0": "female"}
nm0508933	Frank Licari	{"0": "male"}
nm0732365	Andrea C. Robinson	{"0": "female"}
nm0668326	Freda Payne	{"0": "female"}
nm2313946	John Grogan	{"0": "male"}
nm0688697	Ivan Pokorný	{"0": "male"}
nm0543904	Alan Manson	{"0": "male"}
nm3300863	Amr El-Bayoumi	{"0": "male"}
nm0919934	Jesse Welles	{"0": "female"}
nm0925980	Toby Whithouse	{"0": "male"}
nm0073177	Jellybean Benítez	{"0": "male"}
nm0562848	Billy Mayo	{"0": "male"}
nm2977661	Tomasz Kowalski	{"0": "male"}
nm1089417	Lavell Crawford	{"0": "male"}
nm0898199	Hervé Villechaize	{"0": "male"}
nm0443606	Alla Kazanskaya	{"0": "female"}
nm0460549	Melissa Knatchbull	{"0": "female"}
nm0843230	Jules Sylvester	{"0": "male"}
nm0385284	Lorraine Hilton	{"0": "female"}
nm0317369	Stefan Gierasch	{"0": "male"}
nm0915557	Fredd Wayne	{"0": "male"}
nm0803785	Lilia Skala	{"0": "female"}
nm0451039	Anna Khaja	{"0": "female"}
nm0940528	Carol Woods	{"0": "female"}
nm1429723	Halley Wegryn Gross	{"0": "female"}
nm3012064	Grey Damon	{"0": "male"}
nm0916196	Lucy Webb	{"0": "female"}
nm0708381	Sara Ramirez	{"0": "female", "2020": "non-binary", "2022": "female#non-binary", "2023": "non-binary"}
nm1572574	Yurij Kis	{"0": "male"}
nm3125251	Darren Dolynski	{"0": "male"}
nm2503710	Tommy Franzen	{"0": "male"}
nm0525476	Jane Luk	{"0": "female"}
nm10903066	Zoriah Wong	{"0": "female"}
nm0930471	Don S. Williams	{"0": "male"}
nm0104006	Tom Braidwood	{"0": "male"}
nm0399074	James Wong	{"0": "male"}
nm0005583	Serena Scott Thomas	{"0": "female"}
nm4229526	Chang	{"0": "male"}
nm0669653	Ed Peck	{"0": "male"}
nm0639815	Shauna O'Brien	{"0": "female"}
nm1071303	Ian Reed Kesler	{"0": "male"}
nm0390824	Sean Holland	{"0": "male"}
nm0506613	Shawn Levy	{"0": "male"}
nm2357563	Joshua Childs	{"0": "male"}
nm2018501	Chris LaPanta	{"0": "male"}
nm1355942	Heidi Moneymaker	{"0": "female"}
nm1222917	Steve Edge	{"0": "male"}
nm1740381	Nicole Muñoz	{"0": "female"}
nm0953654	Joe Zaso	{"0": "male"}
nm1128592	Katarina Cas	{"0": "female"}
nm0652555	Ron Ostrow	{"0": "male"}
nm0363714	Claudia Haro	{"0": "female"}
nm0809985	Sly Smith	{"0": "male"}
nm0094246	Richard Bonehill	{"0": "male"}
nm0746290	Gina Rovere	{"0": "female"}
nm0833202	Michael Straka	{"0": "male"}
nm0322164	Lola Glaudini	{"0": "female"}
nm0804448	Jason Sklar	{"0": "male"}
nm5008733	Victoria Blade	{"0": "female"}
nm1084394	Charles Armstrong	{"0": "male"}
nm0216397	Lee Delano	{"0": "male"}
nm6356341	Aiste Dirziute	{"0": "female"}
nm0504694	Jodi Letizia	{"0": "female"}
nm0232700	Declan Donnelly	{"0": "male"}
nm0944647	Qing Xu	{"0": "female"}
nm0745861	Mitch Rouse	{"0": "male"}
nm0846488	Aron Tager	{"0": "male"}
nm0600473	Elizabeth Moody	{"0": "female"}
nm7257053	Ryan Nolan	{"0": "male"}
nm1648012	Peter Bankolé	{"0": "male"}
nm0605646	Buckley Norris	{"0": "male"}
nm2421181	Danny Mooney	{"0": "male"}
nm0560019	Erin Matthews	{"0": "female"}
nm0833567	Tay Strathairn	{"0": "male"}
nm4586999	Daria Strokous	{"0": "female"}
nm0144073	Paul Cassell	{"0": "male"}
nm0770433	Darryl Scheelar	{"0": "male"}
nm0358007	Laird Hamilton	{"0": "male"}
nm2644274	Camilla Läckberg	{"0": "female"}
nm0854304	April Telek	{"0": "female"}
nm3215397	Daniel Scheinert	{"0": "male"}
nm2856661	Philip J Silvera	{"0": "male"}
nm0834754	Woody Strode	{"0": "male"}
nm0712744	Antonia Rey	{"0": "female"}
nm0267009	Ramsey Faragallah	{"0": "male"}
nm0039665	Vanessa Aspillaga	{"0": "female"}
nm0137365	Catherine Carlen	{"0": "female"}
nm0005304	Michael Penn	{"0": "male"}
nm2349726	Rico Rodriguez	{"0": "male"}
nm0070779	Jay Benedict	{"0": "male"}
nm0923815	Ed Wheeler	{"0": "male"}
nm0514509	Iris Little Thomas	{"0": "female"}
nm3722426	Rachael Perrell Fosket	{"0": "female"}
nm0368836	Hurd Hatfield	{"0": "male"}
nm3062315	Marlane Barnes	{"0": "female"}
nm2740933	Benita Robledo	{"0": "female"}
nm4418188	Jeirmarie Osorio	{"0": "female"}
nm0504183	Sonya Leslie	{"0": "female"}
nm0061334	Don Battee	{"0": "male"}
nm0663655	Harvey Parry	{"0": "male"}
nm0527322	Branko Lustig	{"0": "male"}
nm0214076	Tomasz Dedek	{"0": "male"}
nm0947685	Esti Yerushalmi	{"0": "female"}
nm0452748	Rya Kihlstedt	{"0": "female"}
nm0239768	John Ducey	{"0": "male"}
nm0002406	Harry Jay Knowles	{"0": "male"}
nm0694702	Caspar Poyck	{"0": "male"}
nm1002664	Michael Eklund	{"0": "male"}
nm0876305	Dikran Tulaine	{"0": "male"}
nm0427646	Bruce Jones	{"0": "male"}
nm0141715	John Carter	{"0": "male"}
nm0377462	Sam Hennings	{"0": "male"}
nm1860158	Rogelio T. Ramos	{"0": "male"}
nm2599071	Jessica Jade Andres	{"0": "female"}
nm0928580	Glenn R. Wilder	{"0": "male"}
nm3141458	Primo Allon	{"0": "male"}
nm0110686	Kim Brockington	{"0": "female"}
nm1320715	Frank Harts	{"0": "male"}
nm0849332	Ru-Yun Tang	{"0": "female"}
nm2468024	Kara Petersen	{"0": "female"}
nm0957955	Danny Zorn	{"0": "male"}
nm1203457	Lyndsey Marshal	{"0": "female"}
nm2457364	Richard Dunn	{"0": "male"}
nm0351425	Hermann Göring	{"0": "male"}
nm0001927	Josephine Baker	{"0": "female"}
nm0781624	Tim Seely	{"0": "male"}
nm0344578	Rueben Grundy	{"0": "male"}
nm0934285	Wendy Wilson	{"0": "female"}
nm0001159	Faye Dunaway	{"0": "female"}
nm0004901	Esther Cañadas	{"0": "female"}
nm0425329	Jeffery Thomas Johnson	{"0": "male"}
nm0359322	Kevin Hanchard	{"0": "male"}
nm0675110	Jane Perry	{"0": "female"}
nm1955257	Lars Eidinger	{"0": "male"}
nm0872193	Peggy Trentini	{"0": "female"}
nm0004751	Crystal Bernard	{"0": "female"}
nm0236887	Dolores Drake	{"0": "female"}
nm0003515	Ralph Winter	{"0": "male"}
nm3495649	Sharon Van Etten	{"0": "female"}
nm0742929	Golda Rosheuvel	{"0": "female"}
nm5620024	Paul Bullion	{"0": "male"}
nm0604541	Chad Morgan	{"0": "female"}
nm0254243	Jane Elliot	{"0": "female"}
nm0659259	Korla Pandit	{"0": "male"}
nm4570531	Jared Allman	{"0": "male"}
nm0480118	Elizabeth Lackey	{"0": "female"}
nm0304092	Nitin Ganatra	{"0": "male"}
nm0000384	Danny Elfman	{"0": "male"}
nm0270073	Frédérique Feder	{"0": "female"}
nm0255365	Rebekah Elmaloglou	{"0": "female"}
nm0497274	Francis Lee	{"0": "male"}
nm0682000	Molly Picon	{"0": "female"}
nm2978540	Andy Scott Harris	{"0": "male"}
nm0394123	Bobb Hopkins	{"0": "male"}
nm0917208	Craig Wedren	{"0": "male"}
nm0259831	Homayoun Ershadi	{"0": "male"}
nm0125426	Pat Buttram	{"0": "male"}
nm0991437	Mike Erwin	{"0": "male"}
nm0900274	Vince Viverito	{"0": "male"}
nm0442120	David Kaufman	{"0": "male"}
nm6544326	Elliot Warren	{"0": "male"}
nm0055712	Milton Barnes	{"0": "male"}
nm0439570	John Karlsen	{"0": "male"}
nm2132319	Andreea Paduraru	{"0": "female"}
nm0368794	Carol Hatchett	{"0": "female"}
nm2772419	Noa Bodner	{"0": "female"}
nm0001950	Steve Bisley	{"0": "male"}
nm1584487	Bertie Carvel	{"0": "male"}
nm0523186	Geoffrey Lower	{"0": "male"}
nm1134562	David Harris	{"0": "male"}
nm0246373	Alex Désert	{"0": "male"}
nm5868961	Izzy Lieberman	{"0": "female"}
nm6532464	Erika McKitrick	{"0": "female"}
nm0948363	Merritt Yohnka	{"0": "male"}
nm0806009	Ron Sloan	{"0": "male"}
nm0491426	Lucie Laurier	{"0": "female"}
nm1293297	Stephanie Langhoff	{"0": "female"}
nm1546686	Alice Lowe	{"0": "female"}
nm0455057	Matt King	{"0": "male"}
nm0003006	Anita Finlay	{"0": "female"}
nm2181456	Elise Gatien	{"0": "female"}
nm0884347	Valentino Garavani	{"0": "male"}
nm1695706	Vanessa Cater	{"0": "female"}
nm0697044	Megyn Price	{"0": "female"}
nm2433886	Arthur Napiontek	{"0": "male"}
nm0928349	Jack Wild	{"0": "male"}
nm0195979	D-Nice	{"0": "male"}
nm0007150	Charles Siebert	{"0": "male"}
nm0514625	Mark Little	{"0": "male"}
nm0004126	Ian Gilmour	{"0": "male"}
nm0527593	Matt Lutz	{"0": "male"}
nm0499443	François Legrand	{"0": "male"}
nm2474864	Jake McLaughlin	{"0": "male"}
nm0734926	Alexis Rodney	{"0": "male"}
nm6637239	Sophie Dalah	{"0": "female"}
nm0943160	Robert Wu	{"0": "male"}
nm0173792	Yoon C. Joyce	{"0": "male"}
nm0417360	Krzysztof Janczar	{"0": "male"}
nm1216867	Masa Kanome	{"0": "male"}
nm6374804	Peter Mark Kendall	{"0": "male"}
nm0239915	Dortha Duckworth	{"0": "female"}
nm0086787	Gene Blakely	{"0": "male"}
nm4423028	Tom Hudson	{"0": "male"}
nm0208426	Cécile de France	{"0": "female"}
nm0930848	Jamie Williams	{"0": "male"}
nm0242382	Dawn Dunlap	{"0": "female"}
nm0686861	Howard Platt	{"0": "male"}
nm0129229	Tony Calabretta	{"0": "male"}
nm5543953	Jamie Bacon	{"0": "male"}
nm0548040	Ada Maris	{"0": "female"}
nm0248692	Steven Eckholdt	{"0": "male"}
nm5335645	Aleque Reid	{"0": "female"}
nm0890268	Sugith Varughese	{"0": "male"}
nm4457043	J.J. Watt	{"0": "male"}
nm1102495	Tracy Chapman	{"0": "female"}
nm0357239	Larry Hama	{"0": "male"}
nm1795989	Leo Howard	{"0": "male"}
nm2816158	Ninja N. Devoe	{"0": "female"}
nm4690844	Riddhi Sen	{"0": "male"}
nm0566850	Mark McCracken	{"0": "male"}
nm0930603	Fred Williams	{"0": "male"}
nm0337773	David Gordon Green	{"0": "male"}
nm1546077	Ramin Karimloo	{"0": "male"}
nm0023569	John Alvin	{"0": "male"}
nm0949313	Blumen Young	{"0": "male"}
nm0061639	Vanessa Bauche	{"0": "female"}
nm0744822	David Lee Roth	{"0": "male"}
nm2473599	Masayuki Yonezawa	{"0": "male"}
nm0716188	Dianne Reeves	{"0": "female"}
nm1792091	Dylan Taylor	{"0": "male"}
nm0784682	Alfredo Septién	{"0": "male"}
nm0641290	Kelli O'Hara	{"0": "female"}
nm0378832	Martin Herdman	{"0": "male"}
nm8840634	Simone Collins	{"0": "female"}
nm0519489	Emily Longstreth	{"0": "female"}
nm0744648	Maggie Roswell	{"0": "female"}
nm1690294	McGhee Monteith	{"0": "female"}
nm0821325	Michelle Stafford	{"0": "female"}
nm0320547	Carmine Giovinazzo	{"0": "male"}
nm0550341	Laure Marsac	{"0": "female"}
nm1370156	Adam Bertocci	{"0": "male"}
nm3515525	Rebecca Faulkenberry	{"0": "female"}
nm2667240	Ed Lowry	{"0": "male"}
nm2785427	Nhi Do	{"0": "female"}
nm0014609	Troy Aikman	{"0": "male"}
nm0421004	Bill Jenkins	{"0": "male"}
nm0138483	Michael Carmine	{"0": "male"}
nm0151080	Sing Chen	{"0": "male"}
nm5557932	Hannah Emily Anderson	{"0": "female"}
nm0907794	Walker Howard	{"0": "male"}
nm0005388	Brad Rowe	{"0": "male"}
nm4305023	Milton Schorr	{"0": "male"}
nm0492003	Efrat Lavie	{"0": "female"}
nm1310121	Zita Görög	{"0": "female"}
nm0953262	Moon Unit Zappa	{"0": "female"}
nm0905973	Kathy Wagner	{"0": "female"}
nm0084312	Robin Bissell	{"0": "male"}
nm0993557	Lauren Hodges	{"0": "female"}
nm0574460	Shane McRae	{"0": "male"}
nm0066072	Purva Bedi	{"0": "female"}
nm2935586	Dee Tails	{"0": "male"}
nm1736193	Lou DiBella	{"0": "male"}
nm0193160	Catherine Curtin	{"0": "female"}
nm0664532	Lola Pashalinski	{"0": "female"}
nm1676223	Akiva Schaffer	{"0": "male"}
nm1319062	Lorenzo James Henrie	{"0": "male"}
nm0515716	Anibal O. Lleras	{"0": "male"}
nm1440096	François du Bois	{"0": "male"}
nm0245696	Catherine Dyer	{"0": "female"}
nm0000519	David Mamet	{"0": "male"}
nm0002604	Robert Blanche	{"0": "male"}
nm0828867	Adlai Stevenson	{"0": "male"}
nm0656624	Mohammad Reza Pahlavi	{"0": "male"}
nm0853392	Jun Tazaki	{"0": "male"}
nm0357020	Brett Halsey	{"0": "male"}
nm1115654	Miltos Yerolemou	{"0": "male"}
nm1208004	Paul Kasey	{"0": "male"}
nm1317886	Georgia Craig	{"0": "female"}
nm0484179	Stuart Lancaster	{"0": "male"}
nm0412383	Julie Ivey	{"0": "female"}
nm0004897	John Enos III	{"0": "male"}
nm2410508	Dominique Elijah Smith	{"0": "male"}
nm1751175	Alain Uy	{"0": "male"}
nm0311901	Esodie Geiger	{"0": "female"}
nm0193104	Mark Curry	{"0": "male"}
nm0375893	Scott Helvenston	{"0": "male"}
nm0040078	Susan Aston	{"0": "female"}
nm0498523	Pete Lee-Wilson	{"0": "male"}
nm0529078	Jennifer Lyons	{"0": "female"}
nm0641266	Jenny O'Hara	{"0": "female"}
nm0260574	Kevin Eshelman	{"0": "male"}
nm2336966	Greta Lee	{"0": "female"}
nm0491394	Darcy Laurie	{"0": "male"}
nm0970805	Ben Cotton	{"0": "male"}
nm0235999	James Downey	{"0": "male"}
nm0932194	Roger Willie	{"0": "male"}
nm0105013	Walker Brandt	{"0": "female"}
nm0578369	Sara Melson	{"0": "female"}
nm0246014	Anne Dyson	{"0": "female"}
nm0177228	Peter Cook	{"0": "male"}
nm5252147	Alex Gravenstein	{"0": "male"}
nm0564901	Martin McCann	{"0": "male"}
nm7509518	Jandre le Roux	{"0": "male"}
nm0005087	Leila Kenzle	{"0": "female"}
nm0684585	Mark Pinter	{"0": "male"}
nm1267858	Beverley Breuer	{"0": "female"}
nm0550497	Ali Marsh	{"0": "female"}
nm2917590	Elarica Johnson	{"0": "female"}
nm0419363	Christina Jastrzembska	{"0": "female"}
nm0537103	Michael C. Mahon	{"0": "male"}
nm0915778	Patrick Weathers	{"0": "male"}
nm0601465	Kenny Moore	{"0": "male"}
nm0263992	Patrick Ewing	{"0": "male"}
nm0313953	George Gerard	{"0": "male"}
nm0923366	Marius Weyers	{"0": "male"}
nm0781476	Graham Seed	{"0": "male"}
nm0266193	Ronald Falk	{"0": "male"}
nm2740648	Julian Shaw	{"0": "male"}
nm0377844	Guy Henry	{"0": "male"}
nm2743318	Joseph Kloska	{"0": "male"}
nm0941781	Wendy Worthington	{"0": "female"}
nm0661577	Jerry Paris	{"0": "male"}
nm3606287	Camilla Roholm	{"0": "female"}
nm0448058	Graham Kennedy	{"0": "male"}
nm0876611	Jennifer Tung	{"0": "female"}
nm0036697	Lee Arnone-Briggs	{"0": "female"}
nm0492086	Jim Lavin	{"0": "male"}
nm1202847	Mia Hamm	{"0": "female"}
nm3072339	Rebecca Calder	{"0": "female"}
nm7649344	Matthew Houston	{"0": "male"}
nm0188803	Royce Cronin	{"0": "male"}
nm5004033	Dickie Beau	{"0": "male"}
nm7025783	Philip Andrew Truempi	{"0": "male"}
nm0544045	Paul Mantee	{"0": "male"}
nm5699472	James Udom	{"0": "male"}
nm0861462	Lisa Thornhill	{"0": "female"}
nm0289183	Paul Fox	{"0": "male"}
nm0139732	Jane Carr	{"0": "female"}
nm4852033	Ayden Mayeri	{"0": "female"}
nm0360171	Ian Hanmore	{"0": "male"}
nm1440764	Apl.de.Ap	{"0": "male"}
nm1318889	Daniel Frederiksen	{"0": "male"}
nm0593734	Silas Weir Mitchell	{"0": "male"}
nm0559925	Alison Matthews	{"0": "female"}
nm6594761	Edouard Philipponnat	{"0": "male"}
nm0447378	Valli Kemp	{"0": "female"}
nm0006445	Éric Rohmer	{"0": "male"}
nm1422236	Leonard Wu	{"0": "male"}
nm0728795	Paul Ritter	{"0": "male"}
nm0483917	Oni Faida Lampley	{"0": "female"}
nm0033612	Bernard Archard	{"0": "male"}
nm0359623	Taylor Handley	{"0": "male"}
nm1282920	Noma Dumezweni	{"0": "female"}
nm0324241	Christopher Godwin	{"0": "male"}
nm1018560	Leilani Münter	{"0": "female"}
nm0256717	Alexander Enberg	{"0": "male"}
nm0741299	Charlie Rose	{"0": "male"}
